Instance,Income
163912,157535.839588743
163913,42117.2220107438
163914,216675.67272850018
163915,18034.980245052157
163916,14810.941716978414
163917,33337.78084863016
163918,166551.33545175742
163919,47121.8624902095
163920,49412.83409665685
163921,57086.69605684539
163922,219812.9106265656
163923,291563.80379664514
163924,259106.70713301373
163925,14140.483918621449
163926,40727.03231698271
163927,14043.32010987537
163928,92228.93736826668
163929,155183.18804338097
163930,29756.67446899904
163931,15558.568623864967
163932,18516.660369229146
163933,18840.721946351514
163934,57402.637109473515
163935,16572.68647054068
163936,193806.86775039407
163937,20721.196529965895
163938,122746.27932522938
163939,37252.0123833003
163940,153336.79960837628
163941,146649.5327262759
163942,27218.88472892247
163943,121825.60111876123
163944,197248.25052735434
163945,21041.452002620612
163946,27622.24526364797
163947,51060.10674264883
163948,28507.766918149588
163949,79673.05665483593
163950,101792.80324574586
163951,21933.804930281647
163952,76475.17548822338
163953,38198.88887856759
163954,62379.651511296855
163955,236776.83608058456
163956,15254.264213010472
163957,40282.25791386881
163958,16026.108394068975
163959,63847.47711262001
163960,46864.27603928158
163961,64358.20933195853
163962,218341.49055426472
163963,29261.509475112787
163964,104764.37821634635
163965,64497.98893128678
163966,22089.858082218216
163967,209058.92509964565
163968,41129.77249772674
163969,23378.238393748346
163970,163289.233973198
163971,46685.78922875398
163972,18215.39150870027
163973,58802.456132255844
163974,27951.093601185174
163975,17696.269628848793
163976,215156.0547412907
163977,60508.54693254202
163978,40148.9626910011
163979,70769.85452566783
163980,23631.61552407
163981,43396.98237806328
163982,152137.9062087782
163983,28797.223733317172
163984,601947.0780876131
163985,216500.61135113885
163986,14533.386004871405
163987,12157.066898291769
163988,18315.298279662722
163989,237261.28109337296
163990,177412.1007291649
163991,99424.41092902585
163992,221785.8888091191
163993,140191.46615969337
163994,32211.634195636885
163995,18493.608266033087
163996,43451.43973575114
163997,18251.80734921756
163998,77736.12044578297
163999,44277.04694395694
164000,25466.96675614446
164001,17191.194540440927
164002,54911.4249044429
164003,28986.904877564688
164004,37103.35605388598
164005,96983.49150933205
164006,88341.48173837128
164007,30660.879497187412
164008,357950.9907651134
164009,111620.77838992758
164010,545433.4628284028
164011,96817.51564729669
164012,74779.9165381252
164013,26069.372033012227
164014,55509.58900217244
164015,81553.95136100381
164016,136488.5036301585
164017,35036.18893892967
164018,52463.2580038868
164019,61384.69638670939
164020,34148.28144157765
164021,14414.842366740982
164022,102686.88383320147
164023,102049.79925025997
164024,208547.68647230603
164025,303897.18268082506
164026,172063.39745220786
164027,136167.26777230544
164028,986867.1371584199
164029,161173.99021566694
164030,39525.49489594304
164031,25858.386333112547
164032,31595.770253785777
164033,17132.855085775176
164034,17513.12496808326
164035,69780.56797072993
164036,29329.62415510113
164037,26588.865618615593
164038,41197.52892658259
164039,42456.279596263696
164040,24585.987182518576
164041,32363.245380929213
164042,423214.99663359387
164043,180367.10377369283
164044,21448.15380482745
164045,83965.24045838795
164046,149176.04423265814
164047,57313.744765795454
164048,192256.24150777783
164049,75110.39698687632
164050,23973.20002815024
164051,45156.24046364484
164052,27146.758217956325
164053,90352.60448591442
164054,30153.110299456017
164055,98737.76698654228
164056,86489.00978670969
164057,161466.78309554237
164058,35017.02798854618
164059,53065.75556444033
164060,320251.28072536667
164061,249995.8242899435
164062,42004.34621841973
164063,95634.92830331267
164064,243110.0460560799
164065,41592.99629711519
164066,24027.91377428531
164067,101872.66720334934
164068,19227.13177478303
164069,18654.92410768453
164070,30099.771700812977
164071,152985.93134572744
164072,22198.866330349247
164073,13979.187482462014
164074,59781.62786225633
164075,25635.40551067292
164076,399925.28004926693
164077,154893.6715363162
164078,45654.29903307222
164079,119753.50959014324
164080,191158.71215620896
164081,55000.05650322005
164082,43664.07205773337
164083,223993.22270447615
164084,37540.692206635795
164085,50174.27840437196
164086,246562.358168976
164087,130038.22054352998
164088,25019.810473930902
164089,175734.9628403593
164090,41046.08998619945
164091,30791.639908868427
164092,226574.54247715216
164093,181247.42519076573
164094,25417.427086500473
164095,27574.44243296875
164096,125557.63721506372
164097,135381.01341703284
164098,324031.3599713669
164099,21096.69143321343
164100,20047.419297981454
164101,17959.168609986416
164102,63575.016941798225
164103,41798.52417771232
164104,96289.62215210169
164105,89849.66398333342
164106,145254.2753958429
164107,15229.600659647269
164108,11144.15793447239
164109,152230.1552937565
164110,22834.554570406228
164111,45753.748005275294
164112,120674.06679431505
164113,38162.789282843674
164114,14057.165744801012
164115,101206.74980082408
164116,24616.923077957123
164117,50133.57702215388
164118,22046.104496938155
164119,63729.53422392149
164120,57023.56400534323
164121,36681.68696285504
164122,42432.24665664468
164123,67060.7258519105
164124,24379.153182758822
164125,58864.14530822662
164126,326585.2839654697
164127,35177.41588211094
164128,206614.98523372397
164129,6064.104762281963
164130,78016.78094898534
164131,95395.8234194079
164132,127846.69511672837
164133,63860.231517245695
164134,21024.7648127252
164135,87954.61130140383
164136,15397.264344565567
164137,30955.61336607034
164138,222991.92511762792
164139,114092.83613885443
164140,22086.070210218997
164141,46754.84664052037
164142,124434.47699041934
164143,14754.416450853181
164144,45062.52047851029
164145,58679.257613549715
164146,23027.744748418612
164147,12759.71852496106
164148,21427.40739755911
164149,80141.14554762513
164150,80096.45547612391
164151,100831.737844704
164152,51133.19172150517
164153,324382.81288952235
164154,59654.909673475544
164155,17946.608448789302
164156,37533.33474996707
164157,138123.17922866717
164158,15998.018617831292
164159,25356.651362691136
164160,34880.022361633695
164161,110676.48741801923
164162,118258.51186532296
164163,226748.30352390368
164164,59987.60997681562
164165,23517.710416887596
164166,61240.315706589856
164167,48252.522790847885
164168,114884.89593115369
164169,93008.29126502472
164170,27981.57680800645
164171,65929.89155459534
164172,172706.43170120698
164173,160138.6440689908
164174,17840.80623077202
164175,17946.604258756946
164176,53172.9870824926
164177,31578.179175202054
164178,61719.80395215314
164179,207023.6750347287
164180,116417.3277382612
164181,72642.9908328542
164182,233895.61045676714
164183,17564.144355066557
164184,70258.22430341037
164185,21517.191730784976
164186,34243.4037301464
164187,58821.73441102993
164188,162476.9367201783
164189,37371.59191308595
164190,26074.85418636381
164191,175518.40748446036
164192,292832.368562822
164193,62796.1269077628
164194,68909.64947821987
164195,494535.81623560196
164196,108122.16556056205
164197,171713.3915622978
164198,18406.849920375193
164199,290721.3364383964
164200,43557.07697656385
164201,41413.70436922242
164202,47102.00735898792
164203,206786.70376112917
164204,40606.458138351685
164205,50213.379681265986
164206,47601.031412801414
164207,36795.94401553313
164208,16458.440462273928
164209,33709.84844118184
164210,92791.51499482538
164211,66492.32168858047
164212,77815.04827154586
164213,35143.77511156508
164214,65116.80165067969
164215,262324.9314295571
164216,11821.113067201386
164217,124664.02723143126
164218,433670.41562099406
164219,242069.46634651418
164220,166114.4331244248
164221,12424.839941489116
164222,47394.59084491322
164223,25153.59391657457
164224,166687.27363236906
164225,45563.43144941831
164226,23146.419839580176
164227,112947.18729096395
164228,1067636.5489394015
164229,12096.092017615967
164230,52003.76534348314
164231,82799.37094095319
164232,44409.9510101319
164233,15752.49374787456
164234,113913.45438678001
164235,48048.4842510509
164236,24387.779920800716
164237,16522.370186567314
164238,17785.627375155185
164239,196637.44539476171
164240,43623.66320939304
164241,367863.19991451374
164242,18967.195606425696
164243,79318.16234184366
164244,19848.341967431556
164245,322482.8329523647
164246,76598.61136617891
164247,44490.51385674342
164248,417075.6558175542
164249,24011.855662894435
164250,53518.712462081014
164251,17711.680472798616
164252,22321.418101681
164253,13151.16551087574
164254,105432.61713533195
164255,96569.88614883089
164256,686552.2468366042
164257,280621.4648800781
164258,39226.83574560307
164259,79031.49971612738
164260,28416.20895317771
164261,177740.46217157718
164262,69483.10287365345
164263,22411.996037937235
164264,109128.00930990002
164265,27018.093096452987
164266,24755.429811713224
164267,98422.37876445238
164268,58579.63967459427
164269,196814.609988502
164270,160549.34306297151
164271,21263.58091469576
164272,126586.34333394562
164273,9795.0339097803
164274,23430.846856189968
164275,59246.96325050803
164276,350030.64492202486
164277,21511.41984802784
164278,18447.471656952726
164279,350317.8729208446
164280,18049.761532610475
164281,46196.50526793824
164282,28052.501532744187
164283,36894.711632062696
164284,139771.37590120666
164285,83020.61361015397
164286,203146.6697234235
164287,10200.559716425032
164288,35304.71853658216
164289,71682.41631046408
164290,62049.455488819694
164291,176514.96352115
164292,72352.9398983933
164293,31072.823481048217
164294,49564.654931573445
164295,79554.83246178526
164296,108954.03566052327
164297,77558.6149074893
164298,124205.99644914099
164299,38837.02356538639
164300,27917.346240450595
164301,199851.21154728596
164302,93753.53543698219
164303,18267.21537252535
164304,46648.01900071189
164305,11954.76777016586
164306,26627.413967694603
164307,65734.884496778
164308,214732.03161043522
164309,163854.22999805034
164310,56104.687037773605
164311,46304.90495721238
164312,156181.2290821359
164313,42160.1165957765
164314,155215.67332790905
164315,137063.63248209123
164316,95796.98243423189
164317,42842.1137309874
164318,38034.79237559661
164319,21355.23071301036
164320,45897.17882689058
164321,33343.66699890307
164322,277402.9798677022
164323,96873.49316218722
164324,196878.34618946654
164325,23055.341156419632
164326,119835.6994052304
164327,99191.5476004431
164328,31631.705667931772
164329,205593.92572472576
164330,25421.854958338
164331,186336.62263835978
164332,100988.7059429033
164333,116738.05945385978
164334,59254.99838279723
164335,103324.25402045166
164336,86213.7640965889
164337,41950.39127344877
164338,136682.83643141037
164339,8996.26840388354
164340,107926.62599712724
164341,83311.08410842861
164342,28548.00897453652
164343,11029.269317290098
164344,25583.758376572503
164345,147452.01227983346
164346,19333.385980073817
164347,242215.93826243846
164348,12110.834489711433
164349,132063.37949972248
164350,32352.877774577984
164351,96581.92768830147
164352,114028.45575048636
164353,131655.01974433172
164354,188302.03955044164
164355,67545.01138355186
164356,132232.1206780863
164357,136724.11701763334
164358,16826.11254115908
164359,24157.69541883123
164360,33832.17941405186
164361,72968.61962448143
164362,23983.741394146506
164363,39208.806389571066
164364,19775.60640358533
164365,27294.78629720476
164366,81138.86166391658
164367,53590.919116622725
164368,210960.03720243636
164369,46627.54226520464
164370,161555.06238789417
164371,216018.31655624227
164372,25533.561800667067
164373,62064.453326657946
164374,21692.46332263318
164375,20675.26869169291
164376,76127.66130275866
164377,148525.4901578785
164378,29768.269788360783
164379,54144.262414272656
164380,97849.40687817035
164381,37320.65132934315
164382,12126.179118553791
164383,15477.887427478781
164384,91452.94685216948
164385,14938.374335702712
164386,142756.35133967124
164387,27912.30157611517
164388,129905.65449980517
164389,155819.16754144727
164390,139461.57724715874
164391,107007.11744777588
164392,41952.95276434143
164393,104170.5377168318
164394,17257.40712649962
164395,21414.45468980132
164396,125079.41913156881
164397,95194.94100233712
164398,24800.073520747454
164399,42101.49025283572
164400,23694.412073228195
164401,30750.78102094975
164402,10051.07132491717
164403,102647.93180863254
164404,35582.32308894025
164405,20503.624896382324
164406,13667.077554107058
164407,20217.934037226
164408,162436.0229262002
164409,94572.42694268413
164410,114593.29426457603
164411,24239.624418903077
164412,77988.5267753574
164413,48380.070375317875
164414,32585.24156818593
164415,180344.57702006144
164416,38556.53307122859
164417,18287.565610258604
164418,79888.78934984191
164419,17388.229891104245
164420,191452.20555137136
164421,41849.19147994165
164422,149874.84896224889
164423,282705.93921306636
164424,78337.81602196359
164425,23326.19533135576
164426,31444.497845904523
164427,20638.37132279971
164428,16672.926148340055
164429,97919.09670426384
164430,46704.0173602907
164431,69371.2963209178
164432,64368.77395014734
164433,33656.714031772644
164434,41598.55314030067
164435,48409.96907932292
164436,22593.200787861908
164437,61267.83032934536
164438,44579.63737415987
164439,414491.6450905223
164440,76212.33288635273
164441,39649.95071146065
164442,109741.00089894002
164443,19023.753781542277
164444,29419.83589246828
164445,17653.470214239187
164446,24080.069584948425
164447,64508.85070726662
164448,96317.60995018436
164449,21602.07989695633
164450,21525.12796074827
164451,13671.24063747317
164452,19630.221986964432
164453,17520.915114538715
164454,52069.629989366884
164455,350629.6805294222
164456,121173.65412850368
164457,228544.51110862786
164458,57807.382234433
164459,125310.64333113433
164460,92526.35357198905
164461,29181.87501316499
164462,232277.24075253765
164463,32154.546810101267
164464,37241.884544075474
164465,59874.40000837856
164466,25429.091481109113
164467,44657.04886427526
164468,27162.107526305565
164469,152305.61646961098
164470,83978.8472009904
164471,35142.3083203819
164472,98331.76381256046
164473,26451.235689262972
164474,14874.485792858719
164475,12865.28213810417
164476,175699.3622342786
164477,87417.21263320443
164478,64936.08163839203
164479,78540.76243132952
164480,65263.598070070344
164481,30732.49023624936
164482,128911.13312023065
164483,217226.42513523131
164484,22463.97154430071
164485,19171.90913461745
164486,12214.037018564635
164487,82376.42523521247
164488,87582.77788720488
164489,24175.16332386141
164490,28272.23576285523
164491,50246.9212356065
164492,30978.181198813407
164493,53479.75598894966
164494,282194.7728723841
164495,343248.5181244586
164496,72627.91778129649
164497,53540.65843793038
164498,36548.24987465866
164499,41394.342960289265
164500,33989.01472070039
164501,11617.791887670963
164502,76100.66520811198
164503,105001.01238436691
164504,16066.572760977118
164505,146921.4067389219
164506,68741.40254637213
164507,26988.215653399195
164508,108403.79624104612
164509,89944.1162202917
164510,78772.89109067993
164511,6169.925310018014
164512,16779.866052113328
164513,26553.969276312957
164514,73916.2840117186
164515,30893.25374958993
164516,131561.12318296166
164517,86674.01382023063
164518,76442.40309233943
164519,42203.338338044654
164520,108730.07823678378
164521,22569.2192817162
164522,63209.09656960416
164523,498457.668690766
164524,669162.226643546
164525,30499.50182540236
164526,60427.794031282836
164527,121682.0092807524
164528,121506.54699037474
164529,32905.23291851152
164530,48264.303981689394
164531,14848.176586164114
164532,114838.39135205507
164533,29264.122623678693
164534,252989.9279758251
164535,9262.564593646008
164536,45957.8850804223
164537,144730.59286357512
164538,26990.11729676619
164539,76425.3724832468
164540,73367.45787860153
164541,8491.82450701981
164542,66446.38830378593
164543,34030.01601674397
164544,36934.91126342745
164545,32995.57159970955
164546,21776.081951851957
164547,73724.95622290701
164548,128053.74310570871
164549,52858.72866806403
164550,120282.4752072199
164551,14432.097760872246
164552,11114.066771404856
164553,80782.1605442802
164554,66694.44052620276
164555,377698.18676589895
164556,171846.06359546707
164557,73082.49864219477
164558,30260.734786102264
164559,13225.298599635144
164560,162703.9440461422
164561,62437.144337490834
164562,697461.5428519659
164563,24066.45188773234
164564,18817.696686830204
164565,10943.381096598141
164566,86311.54432263276
164567,70203.68997885956
164568,121413.6280814634
164569,223095.10402038618
164570,30943.222346661067
164571,120729.76450516432
164572,32573.175313582393
164573,62234.18435579681
164574,26077.70759325119
164575,67234.23587382735
164576,96613.81574522813
164577,19386.501145699865
164578,66743.38253846065
164579,119053.9086393597
164580,42788.53355576629
164581,155658.99329065616
164582,36460.4906568188
164583,114098.87878065577
164584,79182.98437403346
164585,82563.27593795698
164586,12237.698227278268
164587,287593.7894751455
164588,18798.838617225923
164589,43608.263806497234
164590,51851.53232341737
164591,433185.8651354918
164592,176021.48856687124
164593,18310.321120333483
164594,16015.247806211994
164595,62989.98207839707
164596,34522.90540406025
164597,108604.15814370141
164598,95422.12470822714
164599,6526.412686535224
164600,467608.8323480355
164601,17530.76883062819
164602,157978.5234472697
164603,153554.62308547142
164604,48282.42821684217
164605,78323.75929327031
164606,214265.39219425383
164607,111441.97265229224
164608,152173.20543882175
164609,27505.40129989138
164610,84694.1879107027
164611,30136.317330966325
164612,37412.29990496445
164613,182130.35443693105
164614,22790.609516753044
164615,95275.37222133791
164616,39800.946527734224
164617,12405.124014386069
164618,96971.26448707578
164619,65174.202945481615
164620,134680.26973349042
164621,43580.28674343988
164622,95722.45956394078
164623,62551.62484662313
164624,156122.11331357592
164625,93956.78212605961
164626,51445.82737123087
164627,28483.29600981639
164628,111295.24765973273
164629,601886.7137616334
164630,71854.97069748832
164631,136120.81337159887
164632,24765.264948298438
164633,205220.63749576343
164634,14206.509330012696
164635,41449.33873671149
164636,111610.46174474605
164637,230904.24945421578
164638,122066.08585765566
164639,38499.68001927401
164640,20472.29825378618
164641,20098.768273304562
164642,784536.7431068989
164643,103883.25619908256
164644,433395.4242720267
164645,101338.61423460566
164646,106170.32577375618
164647,21452.27772366311
164648,339745.7555757836
164649,81909.82241609236
164650,166163.18754873035
164651,135621.58787967908
164652,51511.206295775046
164653,117412.16290420295
164654,17829.13878369437
164655,43851.04762583625
164656,212623.11152918095
164657,166804.02942940194
164658,92550.34293878089
164659,153483.70205609596
164660,82840.3514193172
164661,607733.7084437174
164662,52611.57358284636
164663,8563.331165536627
164664,63146.65981477059
164665,309290.0867704896
164666,246261.88020194205
164667,16924.220550205922
164668,517971.70174518955
164669,31112.855683941787
164670,319023.25312502665
164671,204396.99957573615
164672,160439.99996260574
164673,461988.2504336831
164674,96202.24112645249
164675,158817.75213953445
164676,22847.018121247173
164677,134881.08326261802
164678,368617.8376924346
164679,22537.948133064077
164680,268277.8984885147
164681,86476.81790867526
164682,17507.05926189522
164683,135046.64922942268
164684,112614.14451964649
164685,18254.696496104338
164686,20553.622496940654
164687,144470.7410975409
164688,20121.186705499742
164689,100707.2094295034
164690,23852.68667098795
164691,19858.734072975272
164692,30073.946524085957
164693,50096.199650430346
164694,9495.896358061309
164695,38764.76445931696
164696,49733.73692957147
164697,24837.544809960455
164698,36605.363420965376
164699,162265.41009374138
164700,10489.121170156277
164701,10550.739389518945
164702,91008.85978784766
164703,21649.104609733662
164704,28199.68344585146
164705,36371.03792253609
164706,60613.849903719645
164707,72893.82449824415
164708,128783.44420000314
164709,317016.947348175
164710,250944.1674200568
164711,298080.78683074325
164712,119717.28224532786
164713,20752.55552379713
164714,175179.36367220286
164715,46858.142936117874
164716,159031.44518010452
164717,78555.7923053685
164718,15882.420129652344
164719,159820.1886909251
164720,46805.33257709848
164721,117083.71749455185
164722,29533.96625022268
164723,136806.24662359455
164724,82066.6614315114
164725,126649.01963327055
164726,48029.65875429389
164727,26243.404719838793
164728,15948.265518184035
164729,23877.690945207676
164730,19948.10082627435
164731,23014.43259209883
164732,168550.34127364025
164733,9041.957219555765
164734,99855.86764254309
164735,39162.17156407249
164736,17503.801979955526
164737,135904.45513977582
164738,34205.42975799642
164739,45413.601261403695
164740,36904.17409546757
164741,60995.38038898668
164742,243616.59206490763
164743,70680.60603349177
164744,461771.2986007415
164745,124086.9900165204
164746,20779.094068812617
164747,66266.2319331515
164748,42698.34462612339
164749,32001.9534927687
164750,54321.94397201746
164751,109835.7308965083
164752,201291.14422974671
164753,24165.095132934188
164754,48603.67054994087
164755,15886.592223907133
164756,13997.952258740199
164757,22230.007090525072
164758,307646.75377901125
164759,68650.45511755875
164760,22641.207644618265
164761,29613.59955091536
164762,48208.927526887295
164763,34138.17597417536
164764,198383.75788322403
164765,22059.77057066833
164766,12472.721533319911
164767,14225.257102286116
164768,81079.56985758054
164769,38133.67685173538
164770,12496.64803641172
164771,62934.67202811359
164772,20383.727866139074
164773,20646.29926653973
164774,690383.7206545974
164775,130282.60114681593
164776,88667.26529486483
164777,21967.167040138986
164778,31147.81950669596
164779,278622.2161678596
164780,181004.24869765516
164781,183784.903547798
164782,175044.28992681776
164783,113417.67311709694
164784,15856.90049340049
164785,36621.87110241249
164786,31380.727862782845
164787,50615.11821898236
164788,33969.52644371474
164789,33179.1984183985
164790,152853.58679229877
164791,31091.76162122223
164792,31667.81284779445
164793,109566.3553472069
164794,289773.86864181433
164795,11856.626358727772
164796,26523.39831898064
164797,179105.06635447725
164798,177433.3833062639
164799,179673.20529467962
164800,27932.211281598775
164801,66884.10363441246
164802,320926.12261269434
164803,9907.973299730787
164804,137233.0103754527
164805,25961.906395742117
164806,107570.0765868938
164807,39864.55102593204
164808,21353.859736077142
164809,97274.80483113453
164810,422511.21247125126
164811,18357.239745909876
164812,62035.38822629546
164813,11828.137949398237
164814,16131.719948620499
164815,53567.98996370211
164816,433892.6896785411
164817,97795.23516578061
164818,97113.85228617929
164819,56992.65364161137
164820,36758.92938536637
164821,49303.822457837116
164822,184393.84012212488
164823,79042.80202057553
164824,129119.81963442163
164825,120895.65800678814
164826,242860.16676616864
164827,63766.543782845205
164828,27522.450797271613
164829,53392.14081584293
164830,37579.42485822622
164831,115854.93742217246
164832,43687.85695989922
164833,32259.876385581738
164834,143811.3706108206
164835,21905.394486018547
164836,47723.62097828935
164837,54274.45945775581
164838,397674.4217382387
164839,94595.17175102014
164840,27958.715843929287
164841,94608.37389726323
164842,39132.46104262728
164843,255866.77810632327
164844,85845.30113799962
164845,81591.87423605612
164846,383970.48182807927
164847,198995.55074465735
164848,596805.9302513027
164849,227134.80820384464
164850,31054.234921953186
164851,312130.1457326264
164852,53144.17266860091
164853,40487.73659489522
164854,48806.685637557144
164855,116209.80328011424
164856,444928.0190539316
164857,112616.73999358961
164858,91803.96859238131
164859,35361.62765076948
164860,149253.14209170677
164861,13317.580305657408
164862,15900.59280476482
164863,141310.78312790656
164864,53058.27454754515
164865,52799.690529391635
164866,143790.14991800566
164867,53830.16211037638
164868,61070.27364179194
164869,84140.01188934011
164870,17176.489622286288
164871,35696.51631107343
164872,37841.049221629975
164873,143021.13460184293
164874,37831.45163816385
164875,14319.499632842553
164876,85976.2756459715
164877,33250.726085932576
164878,64452.250983107006
164879,29207.987460829532
164880,65956.96457756039
164881,152658.1079212528
164882,44634.13835311568
164883,16466.601418092127
164884,171307.02817519897
164885,49561.98160646592
164886,34018.79910851513
164887,182807.8135863388
164888,15011.714445957365
164889,80188.80661761643
164890,150323.04173982493
164891,30913.542927298153
164892,233671.06271482955
164893,59477.329555731965
164894,168214.13860279255
164895,57629.10556119365
164896,18201.84139953433
164897,36288.9027124982
164898,143307.57620342702
164899,16028.608424235177
164900,97789.77992087977
164901,172907.50171201536
164902,78699.72998874146
164903,61582.06510643963
164904,16453.463035298893
164905,751617.4389193879
164906,28670.920626459127
164907,9533.438084566727
164908,57142.32491663013
164909,50336.754957195924
164910,142169.7919986143
164911,63052.970083594475
164912,36437.53244129524
164913,13498.545511479018
164914,244596.60388857764
164915,43693.71460027068
164916,345819.9821836537
164917,28958.02648135549
164918,47551.10354702286
164919,220428.8523981078
164920,22661.025302009697
164921,149398.4895314618
164922,20917.677998447427
164923,25704.427548646112
164924,33504.43987887606
164925,25763.392710285774
164926,18608.380125706888
164927,276325.89167045726
164928,177788.25942682542
164929,172730.475693639
164930,115006.0852158987
164931,36328.15601690149
164932,35944.88636659777
164933,89431.83583046704
164934,261228.70897940977
164935,21473.011577462985
164936,180254.96586412512
164937,115940.10446132385
164938,176973.38959677276
164939,18086.333808605705
164940,19514.389105343773
164941,73678.07194130137
164942,162431.09195944568
164943,41967.868881636874
164944,28918.4564933598
164945,240257.20157295075
164946,82692.30888644171
164947,28367.505587576696
164948,72187.0416905733
164949,47440.17328231558
164950,224438.46756078053
164951,30847.42893230675
164952,18393.469013883467
164953,19261.434619823944
164954,43129.82816502365
164955,29427.054308582086
164956,155391.1155981519
164957,23596.549257460505
164958,7199.296453572575
164959,249254.13905683195
164960,276238.0761832414
164961,22229.299732518684
164962,43631.098814942816
164963,53179.50613657957
164964,238550.77904933828
164965,51642.456637819494
164966,105563.11711082372
164967,238356.57711897796
164968,32875.47831132998
164969,15574.799511618745
164970,34842.21856349624
164971,33442.6029945222
164972,142647.40036687095
164973,413840.7579562068
164974,36598.122142349
164975,213953.3942819217
164976,20345.165079388582
164977,37332.07560062498
164978,76474.82926617136
164979,96111.9256423837
164980,92731.86272199142
164981,22060.202680970226
164982,143618.3061032049
164983,39873.96007554879
164984,43644.00823259303
164985,476345.9046421803
164986,79168.55904358118
164987,68217.94865299005
164988,32687.59939787613
164989,108693.96618725127
164990,205152.48148135783
164991,27231.53408040158
164992,35833.242050785455
164993,20697.567751051036
164994,38124.39494858251
164995,207987.12985590883
164996,91156.2907842782
164997,45352.84213746486
164998,431832.6609138982
164999,32410.099943154717
165000,53878.23040071923
165001,67045.3789922445
165002,17141.18806227044
165003,27082.77583373316
165004,83250.69105063593
165005,17184.13076455442
165006,157017.94357424413
165007,13291.405091287957
165008,102030.68137534562
165009,152300.0977559743
165010,26063.41816948037
165011,149093.5506895024
165012,65340.49285598349
165013,191128.39969001856
165014,35611.34243461707
165015,105487.82264842863
165016,46827.04740216697
165017,123308.63327632347
165018,14788.954492125096
165019,41437.11649495768
165020,54895.30205351353
165021,201081.34286196172
165022,26902.995445314617
165023,276406.48909607314
165024,324794.78358432447
165025,139632.09671984438
165026,58420.320041184874
165027,14753.348509938092
165028,30714.717969093435
165029,370701.9263447238
165030,41687.14548574291
165031,590296.043722047
165032,33908.21987490738
165033,56386.77100233559
165034,17059.02062833099
165035,17961.786184543864
165036,184906.9945878867
165037,178087.21580774288
165038,60182.58696265512
165039,163600.97035880486
165040,36338.41292779917
165041,14732.718015225664
165042,6200.2321873831115
165043,73834.84311236715
165044,90650.76181324398
165045,98224.76666651409
165046,52721.455034363535
165047,230924.94106709704
165048,10134.590829370663
165049,127609.2955711798
165050,23997.08856610201
165051,139470.94511108776
165052,52447.84542092064
165053,79828.88802469354
165054,31605.121592801275
165055,89021.02432720625
165056,52989.634580206206
165057,21469.66752555453
165058,11969.779652860963
165059,79918.79319149152
165060,16743.97443386263
165061,31954.59255411535
165062,521217.6731904122
165063,83902.45610775668
165064,41662.80663985379
165065,101688.36570288995
165066,446940.40787828295
165067,28612.73608657864
165068,29560.15131458893
165069,59958.27977203532
165070,16407.620535039798
165071,314781.25374084525
165072,312374.4280218693
165073,803642.7243520018
165074,33538.36865698103
165075,19506.68971809035
165076,32266.484881656168
165077,17293.57042482308
165078,34622.20164817821
165079,92230.34156073414
165080,16306.498226026057
165081,68170.16002086682
165082,18452.60936905126
165083,21610.07115537882
165084,35865.38517553223
165085,10562.16352861989
165086,126454.89724631909
165087,123070.86311821564
165088,44991.0957921919
165089,53235.92726713847
165090,10622.974561004896
165091,15586.095670888853
165092,139981.87522171094
165093,46085.498329366514
165094,40294.09733236585
165095,149133.10946077027
165096,131596.63867638586
165097,165035.7970935543
165098,129302.28181084036
165099,214025.4149093877
165100,494451.1128804165
165101,34974.28440271053
165102,50063.27154174816
165103,52610.046188369946
165104,14899.573616006188
165105,24435.32397882234
165106,78519.14010921295
165107,26821.139457879046
165108,17126.16102023222
165109,42559.215697975545
165110,8594.506310203948
165111,12530.57179265973
165112,166502.98617645877
165113,69769.0388781023
165114,404627.54710665444
165115,106446.14887077009
165116,195805.87759831996
165117,26996.177596310667
165118,26584.87262665383
165119,167694.57954229592
165120,155011.8063290379
165121,19097.043060513384
165122,122903.85210546109
165123,33491.9015505096
165124,8959.088253833772
165125,375154.875560525
165126,25408.227029385038
165127,88227.5934084138
165128,450763.4240393226
165129,27090.642623511947
165130,13477.018199924547
165131,183140.16433727005
165132,10279.651737632747
165133,47842.0846451272
165134,59126.837096983254
165135,492106.5778902303
165136,37127.11612120579
165137,35545.28097246087
165138,73483.522378481
165139,107942.80886912887
165140,14973.462171246789
165141,264025.8006600361
165142,18980.886262550448
165143,19540.87381377131
165144,100331.8808306206
165145,29362.158319961556
165146,90754.82705382447
165147,48138.615441385446
165148,20472.415113324576
165149,29058.02896948658
165150,18401.515666875977
165151,206784.1228113508
165152,149402.02694997375
165153,26627.95180855087
165154,34754.41481658105
165155,66763.6229271638
165156,56617.02224154388
165157,27573.790290033838
165158,15035.376062608375
165159,51362.9481350591
165160,643570.4709218366
165161,169792.06097730726
165162,363741.62416313594
165163,24745.366514138877
165164,76144.1417027448
165165,86507.24015694975
165166,193726.91005166472
165167,237762.52973275632
165168,381328.63188502553
165169,326113.26235054573
165170,31612.81296630034
165171,27149.57734061662
165172,739554.1595731303
165173,182188.29613111177
165174,38540.876379121306
165175,66681.55136223824
165176,150171.55460493872
165177,88612.77060364885
165178,191015.93731988798
165179,278703.54347444035
165180,32240.61939045968
165181,354624.40926204826
165182,62253.26574295551
165183,146296.5397030723
165184,29094.56697469651
